Longitude,latitude,Temperature_17_09,Temperature_18_09,Temperature_19_09,Temperature_20_09,Temperature_22_09,Temperature_23_09,Temperature_24_09,Temperature_25_09,Temperature_26_09,Temperature_27_09,Temperature_28_09,Temperature_28_09,Temperature_28_09,Temperature_29_09,Temperature_30_09,Temperature_01_10,Temperature_02_10,Temperature_03_10,Temperature_04_10,Temperature_05_10,Temperature_06_10,Temperature_07_10,Temperature_08_10,Temperature_09_10,Temperature_10_10,Temperature_11_10,Temperature_12_10,Temperature_12_10,Temperature_13_10,Temperature_14_10,Temperature_15_10
84,31,7.5196853,43.897636,29.566929,44.44882,33.700787,30.66929,33.425198,33.149605,40.31496,34.527557,27.637794,27.637794,27.637794,45.0,37.007874,28.740158,39.48819,27.362206,22.125984,39.48819,33.97638,27.362206,35.354332,10.0,37.559055,3.3858268,34.527557,38.66142,38.66142,25.433071,24.606298
87,31,26.259842,44.17323,29.566929,45.0,33.97638,29.015749,24.88189,32.598427,42.244095,35.07874,34.80315,34.80315,34.80315,42.244095,37.834644,33.149605,35.354332,23.779528,19.370079,34.527557,37.283466,19.64567,29.566929,24.88189,39.76378,10.275591,34.80315,37.007874,37.007874,30.393702,32.874016
88,31,28.464567,39.48819,24.055119,45.0,33.700787,31.220472,31.496063,23.503937,44.72441,35.62992,33.97638,33.97638,33.97638,38.385826,44.72441,27.913385,33.97638,29.291338,23.779528,32.874016,39.48819,13.858268,23.228346,18.543306,22.677166,2.559055,35.62992,35.62992,35.62992,31.771654,32.322834
89,31,35.07874,43.622047,30.944881,45.0,30.66929,30.393702,33.425198,25.708662,37.559055,36.732285,36.181103,36.181103,36.181103,39.212597,45.0,20.47244,28.464567,29.015749,25.15748,43.070866,33.425198,39.48819,34.25197,24.88189,32.047245,11.653543,30.393702,39.76378,39.76378,33.97638,29.566929
90,31,23.228346,43.622047,38.385826,45.0,27.362206,21.574802,30.11811,29.291338,38.110237,37.007874,39.48819,39.48819,39.48819,27.913385,38.66142,26.259842,26.259842,25.433071,25.708662,33.149605,34.25197,34.527557,21.850393,25.708662,30.66929,10.551181,33.425198,38.110237,38.110237,33.425198,29.291338
91,31,34.527557,44.17323,39.212597,45.0,30.393702,24.33071,33.149605,24.33071,38.110237,39.212597,37.559055,37.559055,37.559055,29.84252,40.03937,25.433071,39.48819,31.496063,27.913385,40.59055,35.62992,39.76378,28.464567,19.921259,34.80315,1.1811024,27.913385,38.110237,38.110237,39.48819,28.464567
92,31,33.425198,36.45669,38.66142,43.622047,30.66929,32.874016,31.771654,24.88189,40.59055,44.44882,40.59055,40.59055,40.59055,26.811024,38.937008,30.393702,35.07874,38.110237,19.370079,40.59055,36.45669,37.283466,17.440945,21.574802,33.700787,3.1102362,38.385826,26.811024,26.811024,37.834644,29.566929
93,31,33.149605,33.425198,40.59055,31.496063,36.732285,37.559055,21.574802,24.88189,30.944881,43.34646,42.244095,42.244095,42.244095,34.527557,42.244095,27.913385,36.181103,41.417324,23.779528,42.519684,27.913385,37.559055,20.748032,13.858268,31.496063,8.897637,38.385826,40.31496,40.31496,41.968502,26.811024
95,31,29.84252,38.937008,43.622047,36.732285,37.559055,44.72441,37.283466,28.740158,31.496063,41.14173,38.110237,38.110237,38.110237,35.90551,45.0,25.15748,31.496063,45.0,27.086615,42.244095,30.944881,30.944881,12.480315,19.921259,29.84252,-0.19685039,35.07874,34.527557,34.527557,42.244095,27.086615
96,31,17.716536,38.937008,41.968502,41.692913,34.25197,43.897636,35.62992,29.566929,31.220472,43.897636,40.31496,40.31496,40.31496,27.637794,45.0,30.11811,32.047245,37.283466,23.228346,43.34646,30.393702,36.732285,25.708662,22.125984,25.708662,13.858268,37.834644,40.866142,40.866142,43.34646,29.015749
97,31,11.102363,37.283466,41.692913,31.771654,33.425198,38.385826,32.047245,28.188976,36.45669,37.007874,37.834644,37.834644,37.834644,29.015749,45.0,31.220472,33.97638,21.299213,22.401575,43.34646,31.496063,36.45669,18.267717,9.448819,33.149605,25.708662,26.535433,41.14173,41.14173,36.181103,27.362206
98,31,18.267717,39.212597,42.244095,33.425198,25.15748,41.692913,34.25197,38.66142,28.188976,38.937008,33.97638,33.97638,33.97638,26.259842,45.0,27.913385,36.181103,19.921259,35.354332,43.622047,35.07874,33.425198,27.913385,5.03937,37.834644,24.055119,33.97638,38.66142,38.66142,36.181103,21.850393
173,31,11.929133,34.80315,33.700787,33.97638,25.433071,43.070866,32.322834,38.937008,26.259842,32.598427,26.259842,26.259842,26.259842,30.11811,45.0,24.606298,40.59055,24.33071,38.385826,45.0,28.464567,37.283466,12.480315,9.173228,38.66142,18.267717,38.937008,37.007874,37.007874,38.66142,29.015749
174,31,22.125984,27.913385,33.425198,32.047245,28.464567,42.244095,27.913385,40.03937,33.700787,37.834644,34.80315,34.80315,34.80315,29.566929,45.0,26.811024,36.181103,34.527557,45.0,45.0,40.31496,36.45669,19.094488,23.779528,39.48819,17.992126,41.692913,35.90551,35.90551,41.14173,32.874016
175,31,22.677166,22.952755,32.874016,31.771654,23.503937,41.968502,23.503937,44.44882,35.90551,33.149605,32.874016,32.874016,32.874016,28.464567,45.0,27.362206,40.31496,22.952755,38.385826,40.866142,39.76378,34.80315,14.960629,35.354332,40.31496,18.818897,41.968502,41.14173,41.14173,42.519684,30.944881
180,31,34.25197,45.0,33.700787,30.66929,36.732285,41.14173,18.543306,41.14173,37.283466,31.771654,37.007874,37.007874,37.007874,30.66929,45.0,28.188976,37.559055,39.76378,20.748032,40.59055,37.834644,32.874016,19.370079,39.212597,37.007874,22.401575,41.968502,35.07874,35.07874,39.76378,35.62992
-179,31,30.11811,42.519684,32.322834,30.11811,45.0,42.795277,25.984251,45.0,35.07874,32.047245,40.866142,40.866142,40.866142,29.291338,44.72441,31.220472,37.834644,37.283466,32.874016,39.48819,33.97638,33.149605,5.866142,37.559055,38.385826,41.417324,38.385826,38.937008,38.937008,40.31496,35.62992
-176,31,24.606298,40.59055,32.874016,32.322834,38.937008,45.0,35.07874,41.417324,38.66142,33.700787,39.76378,39.76378,39.76378,31.771654,41.417324,33.425198,42.244095,29.84252,30.393702,40.59055,40.866142,35.354332,9.173228,28.740158,38.66142,41.968502,37.283466,38.66142,38.66142,37.559055,26.811024
-171,31,26.259842,38.110237,43.897636,29.566929,37.283466,39.48819,37.283466,41.14173,33.149605,36.45669,36.181103,36.181103,36.181103,29.84252,35.07874,33.149605,37.283466,27.913385,36.45669,32.047245,39.76378,25.984251,4.7637796,30.393702,38.110237,41.417324,38.110237,35.07874,35.07874,37.283466,28.740158
-170,31,26.811024,40.03937,43.070866,22.952755,28.464567,37.559055,33.700787,37.559055,35.07874,35.62992,37.834644,37.834644,37.834644,25.984251,38.937008,25.708662,39.76378,22.952755,33.149605,29.84252,41.14173,24.33071,16.614174,29.84252,34.527557,44.17323,41.692913,35.90551,35.90551,38.385826,38.385826
-169,31,30.393702,37.007874,43.897636,19.370079,32.322834,31.496063,39.48819,41.14173,36.181103,35.90551,40.59055,40.59055,40.59055,24.606298,42.519684,22.401575,35.62992,30.944881,32.874016,30.393702,40.31496,25.15748,8.622047,23.503937,32.598427,43.622047,45.0,32.047245,32.047245,36.181103,36.181103
-168,31,29.015749,42.795277,45.0,17.165354,31.771654,36.181103,41.692913,40.03937,40.59055,35.90551,42.519684,42.519684,42.519684,30.393702,37.283466,40.866142,41.968502,24.33071,36.732285,32.874016,42.795277,25.708662,8.897637,26.811024,27.637794,35.90551,44.44882,41.692913,41.692913,32.047245,33.700787
-167,31,31.220472,45.0,43.622047,24.88189,33.425198,40.03937,27.637794,41.417324,38.937008,32.874016,41.417324,41.417324,41.417324,21.023623,36.181103,37.007874,35.354332,21.574802,34.527557,30.66929,42.519684,28.464567,4.2125983,22.677166,39.76378,21.574802,40.866142,38.66142,38.66142,30.66929,35.354332
-166,31,29.84252,40.866142,45.0,24.606298,27.362206,42.244095,42.519684,40.31496,43.070866,33.149605,45.0,45.0,45.0,22.677166,37.007874,32.874016,36.181103,26.535433,32.874016,29.015749,37.283466,30.944881,5.5905514,29.015749,41.14173,21.299213,32.874016,39.48819,39.48819,28.740158,30.11811
-165,31,30.393702,43.34646,45.0,21.850393,30.66929,41.692913,43.070866,44.72441,40.03937,34.527557,45.0,45.0,45.0,18.818897,35.354332,23.503937,32.598427,27.637794,34.80315,34.25197,38.66142,29.84252,17.992126,25.15748,41.692913,25.15748,28.188976,38.937008,38.937008,29.291338,37.007874
-164,31,30.66929,43.070866,45.0,42.795277,26.811024,41.417324,43.622047,44.17323,37.007874,33.97638,43.897636,43.897636,43.897636,41.14173,38.385826,21.299213,36.181103,27.913385,31.496063,41.692913,42.795277,30.66929,19.64567,27.362206,41.968502,27.637794,33.425198,34.527557,34.527557,27.362206,34.80315
-163,31,30.944881,45.0,45.0,38.66142,37.283466,45.0,26.535433,40.866142,39.76378,35.90551,45.0,45.0,45.0,37.559055,36.45669,25.984251,33.97638,29.291338,30.66929,40.03937,35.07874,28.740158,28.464567,19.921259,42.795277,22.677166,31.771654,35.62992,35.62992,27.086615,32.598427
-162,31,30.11811,22.677166,45.0,42.519684,45.0,44.44882,39.48819,38.66142,41.417324,26.535433,45.0,45.0,45.0,44.44882,37.283466,27.913385,34.527557,30.944881,31.220472,38.385826,37.834644,20.47244,28.740158,25.433071,44.72441,25.433071,37.834644,40.866142,40.866142,26.535433,26.811024
-160,31,17.440945,16.614174,40.31496,36.732285,45.0,43.897636,39.48819,34.80315,43.070866,32.874016,38.937008,38.937008,38.937008,24.606298,30.11811,30.11811,33.149605,27.913385,35.07874,39.212597,38.385826,33.97638,22.677166,41.14173,45.0,23.503937,34.25197,39.48819,39.48819,22.401575,30.393702
-159,31,22.125984,24.33071,41.14173,41.417324,45.0,42.519684,41.968502,29.566929,44.17323,36.45669,37.559055,37.559055,37.559055,44.44882,29.84252,33.149605,34.527557,28.188976,33.97638,40.59055,32.322834,41.417324,22.677166,18.543306,40.866142,20.47244,42.795277,32.322834,32.322834,8.622047,29.566929
-158,31,29.84252,-1.023622,40.03937,41.968502,45.0,45.0,44.17323,31.771654,43.622047,37.283466,42.244095,42.244095,42.244095,41.14173,27.637794,42.795277,34.25197,43.897636,27.913385,38.385826,32.322834,30.66929,23.503937,24.88189,44.44882,23.503937,42.244095,24.606298,24.606298,15.23622,31.496063
-157,31,40.03937,18.818897,39.48819,44.17323,45.0,45.0,41.14173,32.047245,45.0,30.944881,45.0,45.0,45.0,37.834644,24.88189,41.417324,33.97638,38.385826,26.811024,42.795277,42.795277,34.80315,29.84252,36.45669,45.0,26.811024,40.31496,29.566929,29.566929,-0.47244096,32.047245
-156,31,30.393702,16.889763,42.519684,40.31496,45.0,45.0,41.14173,34.25197,45.0,32.322834,40.866142,40.866142,40.866142,35.354332,24.33071,39.48819,33.425198,39.212597,30.393702,41.968502,38.937008,40.59055,25.433071,26.259842,45.0,28.188976,42.244095,31.220472,31.220472,8.070867,33.425198
-155,31,23.228346,-3.2283463,38.385826,41.968502,45.0,45.0,44.72441,33.97638,44.17323,30.66929,43.070866,43.070866,43.070866,40.03937,31.496063,37.559055,30.393702,37.283466,27.362206,43.622047,36.732285,40.59055,26.535433,43.622047,41.692913,25.15748,38.385826,25.433071,25.433071,1.4566929,40.31496
-154,31,44.72441,-0.7480315,45.0,39.76378,45.0,45.0,45.0,34.527557,45.0,32.322834,43.34646,43.34646,43.34646,38.937008,8.622047,30.66929,24.88189,38.66142,21.023623,41.692913,42.795277,33.97638,34.80315,39.212597,34.80315,21.299213,34.527557,31.771654,31.771654,7.7952757,34.527557
-152,31,41.14173,1.1811024,45.0,40.03937,45.0,45.0,41.14173,35.62992,42.519684,34.25197,45.0,45.0,45.0,40.31496,12.204724,32.322834,32.598427,31.220472,30.393702,34.527557,32.322834,32.322834,33.149605,41.14173,35.62992,25.708662,37.283466,32.598427,32.598427,14.960629,39.76378
-151,31,41.417324,-2.1259842,45.0,42.519684,41.692913,45.0,45.0,38.66142,36.45669,35.62992,45.0,45.0,45.0,39.76378,0.62992126,33.425198,11.929133,19.921259,29.015749,30.393702,38.110237,36.45669,40.03937,40.59055,32.322834,22.952755,38.937008,34.25197,34.25197,12.204724,40.59055
-150,31,36.45669,7.5196853,44.17323,37.834644,37.834644,45.0,37.559055,40.59055,37.559055,35.62992,45.0,45.0,45.0,38.385826,9.724409,36.181103,19.921259,18.543306,29.291338,24.606298,34.527557,40.866142,26.535433,39.48819,40.31496,32.047245,37.283466,35.07874,35.07874,9.173228,41.417324
-149,31,38.66142,4.2125983,44.17323,40.03937,38.937008,45.0,41.14173,40.59055,38.385826,40.31496,45.0,45.0,45.0,38.66142,-1.8503937,37.834644,18.818897,17.716536,22.401575,23.779528,37.007874,36.732285,32.322834,42.244095,37.834644,31.771654,39.76378,37.007874,37.007874,11.653543,36.732285
-148,31,36.45669,2.8346457,45.0,40.03937,44.17323,45.0,42.244095,36.732285,45.0,42.244095,42.519684,42.519684,42.519684,37.559055,10.275591,40.866142,24.055119,19.094488,22.401575,33.97638,29.84252,34.80315,23.503937,40.866142,45.0,27.637794,35.07874,31.220472,31.220472,18.267717,40.03937
-147,31,40.866142,21.299213,44.17323,34.527557,45.0,44.72441,37.834644,35.90551,45.0,40.59055,45.0,45.0,45.0,36.181103,13.031496,34.25197,6.4173226,29.291338,30.944881,24.88189,33.149605,28.740158,34.25197,38.66142,44.72441,28.188976,32.322834,19.64567,19.64567,12.755905,36.732285
-146,31,43.34646,27.362206,45.0,44.44882,45.0,45.0,40.59055,39.48819,45.0,44.72441,45.0,45.0,45.0,40.03937,4.2125983,38.66142,14.6850395,34.80315,33.97638,25.708662,28.188976,31.220472,35.354332,37.007874,40.866142,27.913385,36.45669,20.748032,20.748032,12.755905,36.732285
-145,31,17.440945,27.637794,41.692913,45.0,45.0,33.97638,38.110237,38.937008,45.0,45.0,45.0,45.0,45.0,36.732285,3.6614172,38.110237,19.921259,42.519684,36.181103,27.913385,25.984251,40.31496,32.047245,40.59055,38.66142,23.503937,36.181103,4.7637796,4.7637796,2.8346457,37.283466
-144,31,29.291338,12.755905,36.45669,45.0,45.0,38.110237,44.72441,38.110237,45.0,35.90551,45.0,45.0,45.0,44.17323,4.7637796,37.283466,11.377953,41.968502,30.944881,18.818897,30.944881,35.62992,32.598427,39.48819,32.047245,26.535433,30.944881,14.133859,14.133859,-0.47244096,39.76378
-143,31,27.913385,31.220472,42.244095,44.17323,45.0,38.110237,45.0,32.874016,45.0,37.834644,45.0,45.0,45.0,45.0,3.6614172,38.66142,5.03937,39.48819,32.047245,30.944881,34.25197,41.692913,34.80315,38.66142,38.937008,25.433071,41.14173,19.921259,19.921259,1.4566929,40.59055
-142,31,25.15748,27.362206,37.834644,41.14173,44.72441,39.212597,45.0,41.692913,45.0,45.0,45.0,45.0,45.0,45.0,1.1811024,36.181103,2.559055,36.732285,35.07874,27.913385,32.322834,39.48819,30.393702,33.700787,34.527557,23.228346,32.047245,20.19685,20.19685,2.8346457,41.417324
-141,31,17.716536,25.708662,43.070866,42.244095,44.17323,36.45669,45.0,28.740158,45.0,45.0,45.0,45.0,45.0,45.0,0.07874016,42.519684,13.031496,34.25197,37.283466,18.267717,33.700787,33.149605,30.66929,31.496063,39.212597,21.299213,33.97638,6.141732,6.141732,22.401575,39.212597
-140,31,23.503937,22.677166,33.97638,43.34646,45.0,37.283466,45.0,32.598427,45.0,45.0,45.0,45.0,45.0,41.417324,16.614174,43.070866,8.346457,34.80315,33.425198,18.818897,36.45669,37.834644,30.66929,33.149605,38.937008,21.574802,29.566929,5.866142,5.866142,37.834644,35.62992
-139,31,22.125984,21.850393,39.48819,42.244095,45.0,36.732285,45.0,30.66929,45.0,45.0,41.968502,41.968502,41.968502,43.34646,3.937008,45.0,3.937008,35.354332,31.496063,21.023623,22.952755,42.519684,30.944881,34.25197,35.62992,33.425198,28.740158,2.8346457,2.8346457,39.48819,38.66142
-138,31,26.811024,29.566929,41.968502,39.76378,45.0,35.354332,45.0,41.417324,45.0,45.0,43.34646,43.34646,43.34646,43.622047,26.811024,44.17323,1.4566929,38.937008,32.874016,8.346457,26.535433,43.34646,30.11811,37.283466,31.496063,39.212597,24.33071,16.062992,16.062992,41.417324,38.66142
-137,31,24.88189,23.779528,15.787401,44.44882,43.622047,39.212597,45.0,33.700787,36.732285,45.0,36.181103,36.181103,36.181103,45.0,17.165354,44.17323,7.5196853,36.732285,37.283466,13.031496,26.259842,41.417324,29.566929,38.110237,34.527557,36.45669,11.929133,21.574802,21.574802,38.66142,35.354332
-136,31,26.535433,30.66929,11.377953,37.834644,35.62992,37.834644,45.0,34.25197,43.34646,45.0,32.322834,32.322834,32.322834,32.322834,12.480315,45.0,6.968504,42.795277,38.937008,13.307087,20.19685,40.03937,32.598427,38.385826,34.80315,35.354332,15.787401,22.401575,22.401575,30.944881,35.62992
-135,31,35.62992,29.015749,5.03937,41.417324,35.354332,42.244095,45.0,39.48819,38.110237,45.0,30.393702,30.393702,30.393702,34.25197,21.299213,41.968502,9.173228,27.086615,35.07874,13.031496,28.740158,38.385826,32.874016,37.283466,28.740158,33.149605,8.897637,35.354332,35.354332,40.866142,34.80315
-134,31,30.66929,43.070866,19.921259,43.34646,45.0,29.566929,21.574802,36.181103,28.740158,45.0,22.401575,22.401575,22.401575,31.496063,11.929133,45.0,-1.5748031,34.527557,32.598427,15.23622,20.19685,43.897636,30.66929,37.007874,38.937008,37.283466,15.787401,41.968502,41.968502,29.84252,38.110237
-133,31,17.992126,38.66142,19.64567,40.31496,39.76378,27.913385,41.14173,36.181103,28.188976,45.0,17.992126,17.992126,17.992126,26.259842,17.716536,45.0,17.165354,30.66929,28.464567,11.102363,18.818897,44.17323,35.354332,39.76378,26.535433,27.913385,15.511811,45.0,45.0,28.464567,39.76378
-132,31,32.322834,41.14173,32.047245,38.937008,37.283466,24.055119,32.874016,38.937008,27.637794,45.0,11.377953,11.377953,11.377953,28.464567,9.448819,45.0,23.779528,24.606298,39.48819,18.818897,28.740158,40.866142,31.771654,40.03937,32.047245,22.677166,22.401575,43.622047,43.622047,32.598427,39.212597
-131,31,26.811024,45.0,21.574802,45.0,33.97638,13.031496,30.393702,40.59055,23.779528,45.0,34.25197,34.25197,34.25197,17.165354,17.992126,42.519684,21.299213,28.740158,43.070866,18.267717,21.299213,43.070866,31.771654,39.76378,26.811024,22.952755,23.779528,43.34646,43.34646,35.90551,41.968502
-130,31,27.362206,40.31496,14.133859,45.0,30.66929,17.440945,26.811024,43.622047,24.33071,43.622047,24.055119,24.055119,24.055119,19.921259,5.03937,35.62992,29.015749,28.464567,44.44882,21.574802,22.401575,45.0,29.566929,35.354332,28.188976,24.33071,17.440945,37.834644,37.834644,32.322834,39.48819
-129,31,24.33071,39.212597,22.125984,44.17323,34.25197,16.062992,16.889763,44.44882,25.984251,37.283466,19.370079,19.370079,19.370079,30.393702,20.748032,34.527557,23.503937,33.700787,43.070866,29.015749,10.0,45.0,31.496063,32.047245,19.370079,35.90551,18.267717,40.31496,40.31496,40.31496,30.944881
-127,31,30.11811,41.968502,10.275591,45.0,33.425198,11.929133,3.3858268,45.0,24.606298,40.59055,25.433071,25.433071,25.433071,26.811024,22.952755,28.740158,18.267717,32.598427,40.59055,29.015749,12.204724,43.070866,29.015749,32.874016,16.889763,37.007874,19.921259,32.322834,32.322834,31.496063,32.598427
-126,31,26.259842,40.03937,14.6850395,45.0,36.181103,9.724409,28.188976,45.0,8.346457,40.31496,8.897637,8.897637,8.897637,25.984251,19.64567,40.31496,18.543306,39.76378,35.354332,30.11811,13.031496,35.62992,28.464567,30.393702,18.818897,38.66142,11.102363,38.385826,38.385826,26.811024,44.72441
-124,31,28.740158,33.700787,13.307087,45.0,30.944881,19.921259,27.362206,45.0,14.409449,39.76378,17.440945,17.440945,17.440945,30.393702,32.598427,25.15748,30.66929,35.62992,34.25197,27.086615,19.370079,36.181103,24.88189,38.937008,12.755905,31.771654,13.307087,35.07874,35.07874,29.291338,35.62992
-122,31,29.566929,35.90551,7.5196853,45.0,24.33071,10.551181,19.64567,45.0,19.094488,32.874016,8.346457,8.346457,8.346457,30.66929,29.291338,27.637794,30.393702,39.212597,34.80315,24.33071,17.716536,43.34646,20.47244,39.76378,22.401575,32.047245,9.173228,30.944881,30.944881,26.811024,45.0
-120,31,26.811024,28.464567,16.614174,45.0,27.362206,-1.2992126,0.35433072,45.0,25.984251,31.771654,9.448819,9.448819,9.448819,3.937008,40.31496,28.740158,41.968502,35.354332,36.732285,29.566929,8.070867,42.795277,43.622047,40.31496,17.440945,35.354332,4.2125983,32.874016,32.874016,25.708662,44.44882
-119,31,25.708662,25.708662,3.6614172,45.0,24.606298,-1.8503937,10.551181,37.559055,14.409449,32.598427,12.755905,12.755905,12.755905,1.1811024,39.212597,14.6850395,40.866142,30.11811,38.937008,35.07874,3.937008,32.874016,40.59055,40.866142,22.677166,41.417324,0.9055118,32.598427,32.598427,22.401575,45.0
-116,31,29.84252,32.322834,4.2125983,45.0,26.535433,20.748032,8.622047,45.0,16.062992,27.637794,-0.19685039,-0.19685039,-0.19685039,28.188976,35.90551,19.921259,38.937008,34.527557,36.732285,27.362206,11.377953,44.17323,40.866142,39.76378,24.33071,36.732285,11.377953,31.771654,31.771654,26.259842,45.0
