Latitude,Temperature,Altitude
-149,41.692913,65
-148,44.72441,65
-147,45.0,65
-146,44.17323,65
-143,45.0,65
-142,45.0,65
-141,44.72441,65
-138,36.181103,65
-137,38.110237,65
-136,38.66142,65
-135,39.76378,65
-134,41.692913,65
-133,42.519684,65
-132,42.519684,65
-131,41.692913,65
-130,44.72441,65
-129,32.322834,65
-125,45.0,65
-113,27.362206,65
-112,30.11811,65
-111,36.732285,65
-110,38.110237,65
-109,38.937008,65
-108,30.393702,65
-107,30.944881,65
-106,36.732285,65
-105,30.66929,65
-104,37.283466,65
-103,38.110237,65
-102,40.866142,65
-99,32.598427,65
-96,29.84252,65
-95,29.566929,65
-93,29.291338,65
-92,29.566929,65
-91,27.913385,65
-83,17.440945,65
-82,27.362206,65
-81,20.19685,65
-73,20.19685,65
-59,8.070867,65
70,38.385826,66
74,27.913385,66
75,31.220472,66
76,27.913385,66
77,32.322834,66
78,36.181103,66
79,27.362206,66
80,29.015749,66
81,28.464567,66
104,23.779528,66
164,35.07874,66
166,27.086615,66
167,41.14173,66
168,40.59055,66
169,32.598427,66
170,38.66142,66
172,34.25197,66
173,30.944881,66
178,33.700787,66
179,38.110237,66
180,41.692913,66
-179,41.14173,66
-178,41.692913,66
-177,41.14173,66
-174,34.80315,66
-173,45.0,66
-172,42.244095,66
-171,41.417324,66
-170,44.44882,66
-169,40.866142,66
-168,37.834644,66
-167,41.692913,66
-166,43.34646,66
-163,38.66142,66
-162,43.070866,66
-161,40.866142,66
-160,40.03937,66
-159,41.968502,66
-158,36.45669,66
-157,38.66142,66
-156,42.795277,66
-155,39.76378,66
-154,37.834644,66
-153,40.31496,66
-152,41.968502,66
-151,45.0,66
-150,40.866142,66
-149,45.0,66
-148,45.0,66
-147,45.0,66
-146,45.0,66
-145,40.59055,66
-142,36.45669,66
-138,36.732285,66
-137,40.31496,66
-136,39.76378,66
-135,41.968502,66
-134,40.59055,66
-133,44.72441,66
-131,42.519684,66
-130,42.244095,66
-129,45.0,66
-128,45.0,66
-127,45.0,66
-126,45.0,66
-125,45.0,66
-124,41.968502,66
-112,32.322834,66
-111,37.834644,66
-110,35.90551,66
-108,33.425198,66
-107,31.771654,66
-106,31.771654,66
-105,37.559055,66
-103,34.527557,66
-102,35.62992,66
-100,30.11811,66
-98,29.84252,66
-97,27.913385,66
-93,28.464567,66
-92,28.740158,66
-91,20.19685,66
-83,22.952755,66
-82,20.47244,66
-81,22.952755,66
-79,25.15748,66
-78,21.850393,66
-77,19.64567,66
-67,19.094488,66
-64,21.574802,66
-61,22.677166,66
-60,25.433071,66
74,28.464567,67
75,31.220472,67
76,29.84252,67
77,30.944881,67
80,23.503937,67
81,34.25197,67
95,24.88189,67
96,24.33071,67
100,23.503937,67
163,32.874016,67
164,37.834644,67
165,41.417324,67
166,43.070866,67
167,42.519684,67
168,40.31496,67
169,38.385826,67
-178,37.007874,67
-176,33.97638,67
-174,30.944881,67
-173,36.181103,67
-172,37.007874,67
-171,42.519684,67
-170,43.070866,67
-169,42.244095,67
-166,45.0,67
-163,41.14173,67
-162,44.72441,67
-160,41.692913,67
-159,39.212597,67
-157,39.76378,67
-156,42.244095,67
-155,40.31496,67
-154,39.76378,67
-153,39.76378,67
-152,40.03937,67
-151,43.34646,67
-150,45.0,67
-149,45.0,67
-148,45.0,67
-147,45.0,67
-146,45.0,67
-145,45.0,67
-138,39.212597,67
-136,42.795277,67
-135,41.14173,67
-134,39.48819,67
-133,41.692913,67
-131,43.070866,67
-130,41.417324,67
-129,45.0,67
-128,45.0,67
-127,45.0,67
-126,45.0,67
-124,45.0,67
-122,45.0,67
-111,30.66929,67
-110,35.90551,67
-107,28.740158,67
-106,32.598427,67
-105,36.181103,67
-104,30.66929,67
-103,37.007874,67
-101,31.771654,67
-98,30.66929,67
-97,29.015749,67
-95,29.291338,67
-94,29.566929,67
-92,31.220472,67
-91,20.47244,67
-84,21.850393,67
-83,25.708662,67
-82,23.228346,67
-80,25.984251,67
-79,25.708662,67
-78,25.708662,67
-76,20.19685,67
-71,21.299213,67
-70,22.125984,67
-60,25.984251,67
75,29.015749,68
76,30.66929,68
77,32.598427,68
78,30.11811,68
80,21.299213,68
81,29.566929,68
82,23.779528,68
91,29.015749,68
92,17.440945,68
101,23.228346,68
108,33.425198,68
165,42.519684,68
166,43.897636,68
167,40.03937,68
169,35.62992,68
177,32.322834,68
178,34.25197,68
-179,38.385826,68
-174,36.732285,68
-173,37.283466,68
-172,37.559055,68
-171,41.692913,68
-170,44.72441,68
-169,45.0,68
-168,43.897636,68
-167,45.0,68
-163,40.866142,68
-162,39.76378,68
-160,37.834644,68
-158,37.559055,68
-157,39.48819,68
-156,45.0,68
-155,41.968502,68
-154,39.48819,68
-153,40.59055,68
-152,41.417324,68
-151,44.72441,68
-150,45.0,68
-149,45.0,68
-148,45.0,68
-147,45.0,68
-146,45.0,68
-145,45.0,68
-138,43.622047,68
-137,45.0,68
-136,39.76378,68
-135,40.59055,68
-134,38.937008,68
-133,40.59055,68
-132,44.72441,68
-131,42.519684,68
-130,43.897636,68
-129,45.0,68
-128,45.0,68
-124,45.0,68
-123,45.0,68
-122,45.0,68
-110,29.84252,68
-107,30.66929,68
-106,34.527557,68
-105,30.944881,68
-104,32.874016,68
-99,29.566929,68
-98,29.291338,68
-96,28.188976,68
-84,22.125984,68
-83,22.125984,68
-82,23.228346,68
-81,24.055119,68
-79,27.637794,68
-78,21.850393,68
-73,24.88189,68
-70,23.228346,68
74,23.779528,69
75,25.15748,69
76,27.913385,69
77,29.566929,69
78,30.944881,69
79,31.496063,69
80,32.598427,69
91,26.535433,69
164,43.622047,69
165,42.519684,69
166,45.0,69
167,43.070866,69
168,37.834644,69
169,37.834644,69
172,35.354332,69
173,35.90551,69
174,38.937008,69
175,27.637794,69
176,31.496063,69
177,35.354332,69
178,35.07874,69
180,39.76378,69
-177,34.80315,69
-176,42.244095,69
-175,40.03937,69
-174,45.0,69
-173,45.0,69
-172,39.48819,69
-171,40.59055,69
-170,42.795277,69
-169,43.897636,69
-168,43.34646,69
-163,42.795277,69
-162,40.03937,69
-161,42.795277,69
-158,39.76378,69
-157,42.795277,69
-156,40.59055,69
-155,40.31496,69
-154,38.385826,69
-153,38.937008,69
-152,41.417324,69
-151,45.0,69
-150,45.0,69
-149,45.0,69
-148,45.0,69
-147,45.0,69
-146,45.0,69
-145,45.0,69
-144,45.0,69
-139,38.110237,69
-138,40.31496,69
-137,40.866142,69
-136,41.417324,69
-135,41.692913,69
-134,40.31496,69
-133,45.0,69
-132,44.72441,69
-130,45.0,69
-129,45.0,69
-128,45.0,69
-124,45.0,69
-123,45.0,69
-122,29.015749,69
-107,29.84252,69
-106,35.90551,69
-105,30.944881,69
-104,34.527557,69
-102,30.393702,69
-101,29.566929,69
-100,29.291338,69
-99,30.11811,69
-98,28.464567,69
-96,27.086615,69
-95,31.771654,69
-86,24.055119,69
-84,21.850393,69
-83,21.850393,69
-82,24.88189,69
-81,26.535433,69
-80,28.464567,69
-79,27.086615,69
-78,27.086615,69
-77,20.19685,69
-74,22.401575,69
24,37.283466,70
75,23.779528,70
76,27.913385,70
77,24.055119,70
80,22.677166,70
82,32.047245,70
83,27.086615,70
90,24.88189,70
92,20.19685,70
98,24.606298,70
107,31.771654,70
108,35.07874,70
109,21.299213,70
164,44.72441,70
165,45.0,70
166,45.0,70
167,41.692913,70
168,40.59055,70
169,40.59055,70
172,33.700787,70
173,40.03937,70
176,40.59055,70
177,43.070866,70
180,43.622047,70
-178,45.0,70
-177,45.0,70
-176,45.0,70
-175,45.0,70
-174,45.0,70
-173,45.0,70
-172,42.244095,70
-171,41.14173,70
-170,42.244095,70
-169,43.34646,70
-168,41.417324,70
-167,43.622047,70
-166,42.795277,70
-163,40.31496,70
-162,41.417324,70
-159,40.59055,70
-158,41.14173,70
-157,41.14173,70
-156,39.76378,70
-155,39.76378,70
-154,41.968502,70
-153,42.519684,70
-152,43.622047,70
-151,45.0,70
-150,45.0,70
-149,45.0,70
-148,45.0,70
-147,45.0,70
-146,45.0,70
-144,39.48819,70
-139,44.72441,70
-138,40.866142,70
-137,43.622047,70
-136,42.244095,70
-135,41.968502,70
-134,40.866142,70
-133,43.070866,70
-132,45.0,70
-131,45.0,70
-130,45.0,70
-129,45.0,70
-128,45.0,70
-127,45.0,70
-126,45.0,70
-125,45.0,70
-124,45.0,70
-107,31.496063,70
-106,34.527557,70
-105,32.322834,70
-104,33.425198,70
-103,33.149605,70
-102,29.566929,70
-100,29.84252,70
-99,28.188976,70
-98,28.740158,70
-97,28.188976,70
-96,29.566929,70
-86,24.606298,70
-85,25.708662,70
-84,25.708662,70
-82,19.094488,70
-81,21.299213,70
-79,28.188976,70
-78,21.574802,70
78,30.66929,71
79,31.220472,71
81,31.496063,71
82,34.80315,71
83,24.88189,71
84,18.543306,71
86,28.740158,71
87,29.291338,71
88,28.464567,71
89,26.535433,71
91,22.952755,71
102,26.811024,71
105,30.11811,71
107,27.913385,71
108,33.700787,71
110,29.84252,71
111,23.503937,71
113,21.850393,71
115,21.574802,71
164,45.0,71
165,45.0,71
166,45.0,71
167,45.0,71
168,45.0,71
169,45.0,71
172,37.559055,71
173,38.66142,71
174,40.03937,71
175,41.14173,71
177,42.244095,71
178,42.795277,71
179,44.72441,71
180,45.0,71
-179,41.417324,71
-176,45.0,71
-175,45.0,71
-174,45.0,71
-173,45.0,71
-172,45.0,71
-171,45.0,71
-170,43.622047,71
-169,41.417324,71
-168,41.692913,71
-167,40.31496,71
-164,36.181103,71
-163,37.834644,71
-161,40.866142,71
-160,45.0,71
-159,41.14173,71
-158,44.72441,71
-157,45.0,71
-156,39.212597,71
-155,39.48819,71
-154,43.622047,71
-153,42.244095,71
-152,44.17323,71
-150,45.0,71
-149,45.0,71
-148,45.0,71
-147,45.0,71
-146,45.0,71
-145,45.0,71
-144,41.14173,71
-143,32.598427,71
-138,38.66142,71
-137,39.48819,71
-136,41.692913,71
-135,43.622047,71
-134,41.692913,71
-133,43.070866,71
-132,45.0,71
-131,45.0,71
-130,45.0,71
-129,45.0,71
-127,45.0,71
-126,45.0,71
-125,45.0,71
-124,39.76378,71
-106,34.527557,71
-105,33.149605,71
-104,36.181103,71
-102,31.220472,71
-101,33.425198,71
-100,32.322834,71
-99,31.220472,71
-98,23.228346,71
-97,31.220472,71
-84,25.15748,71
-83,22.952755,71
-80,24.606298,71
-78,30.66929,71
-77,29.566929,71
-60,27.913385,71
79,25.708662,72
80,29.84252,72
81,27.362206,72
82,17.165354,72
83,8.070867,72
85,25.433071,72
87,27.086615,72
88,31.496063,72
89,28.188976,72
90,25.708662,72
91,22.401575,72
164,45.0,72
165,45.0,72
166,45.0,72
167,45.0,72
168,45.0,72
171,41.692913,72
172,43.34646,72
173,40.03937,72
174,39.212597,72
175,41.14173,72
176,43.34646,72
177,37.559055,72
178,41.14173,72
179,43.622047,72
180,45.0,72
-179,45.0,72
-178,45.0,72
-176,45.0,72
-175,45.0,72
-174,45.0,72
-173,45.0,72
-172,45.0,72
-171,45.0,72
-170,44.44882,72
-169,43.34646,72
-168,41.692913,72
-167,43.070866,72
-164,37.283466,72
-163,42.244095,72
-162,39.76378,72
-161,40.866142,72
-160,41.968502,72
-159,44.17323,72
-158,43.070866,72
-157,41.14173,72
-156,39.76378,72
-155,43.070866,72
-154,43.622047,72
-153,43.897636,72
-152,45.0,72
-151,44.72441,72
-150,45.0,72
-149,45.0,72
-148,45.0,72
-147,45.0,72
-146,45.0,72
-145,45.0,72
-144,43.070866,72
-143,40.59055,72
-138,45.0,72
-137,34.25197,72
-136,43.34646,72
-135,42.519684,72
-134,43.622047,72
-133,42.244095,72
-132,45.0,72
-130,45.0,72
-129,44.17323,72
-128,45.0,72
-126,44.44882,72
-125,25.708662,72
-107,24.33071,72
-106,36.732285,72
-105,41.968502,72
-104,36.45669,72
-102,37.007874,72
-101,33.97638,72
-100,34.25197,72
-99,30.393702,72
-98,30.11811,72
-86,24.88189,72
-84,24.88189,72
-83,25.433071,72
-82,22.125984,72
-80,28.740158,72
-79,27.362206,72
-78,29.291338,72
-77,28.740158,72
-60,23.779528,72
-59,25.15748,72
81,33.97638,73
82,31.496063,73
83,29.84252,73
84,30.393702,73
85,37.283466,73
86,27.086615,73
87,20.748032,73
88,21.574802,73
89,25.984251,73
118,24.33071,73
163,31.771654,73
164,45.0,73
165,45.0,73
166,45.0,73
167,45.0,73
168,42.795277,73
171,38.937008,73
173,40.866142,73
174,42.244095,73
175,43.622047,73
176,42.795277,73
179,45.0,73
180,45.0,73
-179,45.0,73
-176,45.0,73
-175,45.0,73
-174,45.0,73
-173,45.0,73
-172,45.0,73
-171,45.0,73
-170,45.0,73
-169,43.622047,73
-168,44.17323,73
-167,43.070866,73
-164,38.66142,73
-163,39.212597,73
-162,39.76378,73
-160,42.244095,73
-159,45.0,73
-158,44.17323,73
-157,38.66142,73
-156,40.31496,73
-155,44.44882,73
-154,43.34646,73
-153,43.34646,73
-152,44.17323,73
-151,45.0,73
-150,45.0,73
-149,45.0,73
-148,45.0,73
-147,45.0,73
-146,45.0,73
-145,45.0,73
-137,44.17323,73
-136,38.385826,73
-135,40.03937,73
-133,43.070866,73
-132,43.897636,73
-131,45.0,73
-130,45.0,73
-129,44.72441,73
-128,38.385826,73
-107,28.464567,73
-106,30.66929,73
-101,38.937008,73
-100,35.90551,73
-84,23.228346,73
-83,23.503937,73
-80,29.015749,73
-76,24.33071,73
87,14.960629,74
88,18.818897,74
89,16.889763,74
90,29.566929,74
93,23.228346,74
118,22.401575,74
163,44.17323,74
164,45.0,74
165,45.0,74
166,42.795277,74
171,37.007874,74
172,37.007874,74
173,39.212597,74
174,43.070866,74
175,42.795277,74
176,41.968502,74
177,45.0,74
178,45.0,74
179,45.0,74
180,45.0,74
-176,45.0,74
-175,45.0,74
-174,45.0,74
-173,45.0,74
-172,45.0,74
-171,45.0,74
-170,45.0,74
-169,45.0,74
-168,45.0,74
-164,42.244095,74
-163,40.59055,74
-162,39.212597,74
-161,43.897636,74
-160,43.622047,74
-159,43.34646,74
-158,41.417324,74
-157,41.968502,74
-156,44.44882,74
-155,45.0,74
-154,45.0,74
-153,44.72441,74
-151,45.0,74
-150,45.0,74
-149,45.0,74
-148,45.0,74
-147,45.0,74
-146,45.0,74
-145,37.283466,74
-143,45.0,74
-138,32.598427,74
-136,36.732285,74
-135,45.0,74
-134,45.0,74
-133,40.59055,74
-132,41.692913,74
-131,38.937008,74
-130,45.0,74
-129,41.417324,74
-106,27.637794,74
-105,40.03937,74
-101,40.31496,74
-82,23.503937,74
-81,25.433071,74
-80,29.291338,74
-79,24.606298,74
-78,29.015749,74
-77,24.88189,74
-59,22.125984,74
88,26.811024,75
89,19.921259,75
90,23.503937,75
91,14.409449,75
93,17.440945,75
164,34.527557,75
165,36.45669,75
166,33.149605,75
171,30.66929,75
172,38.385826,75
173,38.66142,75
175,30.944881,75
178,42.519684,75
180,45.0,75
-179,45.0,75
-176,43.897636,75
-175,42.244095,75
-174,42.244095,75
-173,43.622047,75
-172,45.0,75
-170,45.0,75
-169,45.0,75
-168,45.0,75
-164,44.72441,75
-163,45.0,75
-162,45.0,75
-161,45.0,75
-160,44.17323,75
-159,41.968502,75
-158,42.795277,75
-157,44.72441,75
-156,45.0,75
-154,45.0,75
-153,45.0,75
-152,45.0,75
-151,45.0,75
-150,45.0,75
-149,45.0,75
-148,45.0,75
-143,33.425198,75
-137,40.59055,75
-136,35.354332,75
-135,41.692913,75
-134,45.0,75
-132,42.519684,75
-106,27.362206,75
-104,37.283466,75
-102,38.66142,75
-82,25.433071,75
-79,19.370079,75
-78,28.464567,75
-76,25.708662,75
-60,25.15748,75
90,17.716536,76
92,18.267717,76
163,31.220472,76
171,28.464567,76
173,31.771654,76
175,36.732285,76
178,41.692913,76
179,41.417324,76
180,43.34646,76
-178,43.622047,76
-177,43.34646,76
-176,42.519684,76
-175,41.417324,76
-174,40.59055,76
-173,38.937008,76
-172,43.34646,76
-171,43.622047,76
-168,45.0,76
-164,45.0,76
-163,45.0,76
-162,45.0,76
-161,45.0,76
-160,45.0,76
-159,44.72441,76
-158,40.866142,76
-157,44.44882,76
-156,45.0,76
-154,45.0,76
-153,45.0,76
-152,45.0,76
-151,45.0,76
-150,45.0,76
-149,45.0,76
-148,45.0,76
-147,45.0,76
-146,39.212597,76
-145,35.07874,76
-144,32.322834,76
-139,45.0,76
-137,41.692913,76
-103,27.086615,76
-102,32.047245,76
-82,21.574802,76
-79,28.188976,76
-78,26.535433,76
-76,23.503937,76
-60,21.850393,76
-36,24.33071,76
93,19.921259,77
108,32.874016,77
163,22.401575,77
164,17.716536,77
167,24.33071,77
170,28.188976,77
173,30.11811,77
175,34.25197,77
180,36.45669,77
-179,38.385826,77
-178,35.62992,77
-177,40.03937,77
-176,39.212597,77
-175,36.732285,77
-173,34.80315,77
-172,35.354332,77
-165,39.212597,77
-164,36.732285,77
-163,36.181103,77
-162,38.385826,77
-161,42.519684,77
-160,42.244095,77
-159,40.59055,77
-158,44.17323,77
-157,37.283466,77
-154,45.0,77
-153,45.0,77
-152,45.0,77
-151,45.0,77
-150,45.0,77
-149,41.692913,77
-148,45.0,77
-147,38.66142,77
-146,34.25197,77
-145,28.464567,77
-140,45.0,77
-139,45.0,77
-138,45.0,77
-127,37.007874,77
-78,26.259842,77
107,29.015749,78
110,19.094488,78
165,19.921259,78
167,16.062992,78
173,29.291338,78
176,37.283466,78
177,35.07874,78
179,36.732285,78
-179,33.149605,78
-178,37.007874,78
-176,37.283466,78
-175,31.771654,78
-173,29.291338,78
-172,24.88189,78
-171,34.25197,78
-169,35.354332,78
-164,29.566929,78
-160,34.25197,78
-159,35.62992,78
-158,37.834644,78
-154,45.0,78
-153,45.0,78
-152,41.692913,78
-151,39.48819,78
-150,37.559055,78
-149,40.59055,78
-148,37.559055,78
-146,31.496063,78
-140,45.0,78
-139,35.62992,78
-138,41.14173,78
-137,33.97638,78
-131,35.90551,78
-130,41.14173,78
-101,28.740158,78
-88,25.15748,78
-77,21.850393,78
-61,22.401575,78
106,26.811024,79
107,28.464567,79
109,26.811024,79
110,26.259842,79
115,23.228346,79
171,25.15748,79
172,27.637794,79
174,34.25197,79
179,30.944881,79
-179,32.322834,79
-177,30.944881,79
-175,29.015749,79
-172,29.566929,79
-169,28.464567,79
-163,23.503937,79
-162,24.055119,79
-161,27.637794,79
-160,30.944881,79
-159,33.700787,79
-156,38.937008,79
-154,37.559055,79
-153,37.559055,79
-152,33.149605,79
-151,34.25197,79
-150,33.97638,79
-149,35.354332,79
-148,34.25197,79
-147,24.606298,79
-140,43.070866,79
-138,43.897636,79
-137,42.795277,79
-136,37.834644,79
-135,45.0,79
-134,43.34646,79
-133,43.622047,79
-132,45.0,79
-131,45.0,79
-130,45.0,79
-104,23.779528,79
-82,22.125984,79
-77,24.33071,79
-75,22.125984,79
105,27.637794,80
106,25.15748,80
107,25.984251,80
109,24.606298,80
111,23.503937,80
172,24.055119,80
178,29.566929,80
-179,29.84252,80
-177,27.086615,80
-176,27.637794,80
-175,27.086615,80
-174,23.503937,80
-173,23.503937,80
-172,22.401575,80
-170,18.818897,80
-165,28.740158,80
-164,29.291338,80
-162,31.220472,80
-161,22.677166,80
-160,29.566929,80
-159,32.047245,80
-157,31.771654,80
-155,33.97638,80
-154,34.527557,80
-153,33.97638,80
-151,22.952755,80
-145,20.748032,80
-141,22.677166,80
-139,28.464567,80
-138,30.944881,80
-137,41.417324,80
-136,35.62992,80
-133,42.519684,80
-130,43.070866,80
-104,27.913385,80
-100,17.716536,80
-81,24.33071,80
101,22.952755,81
104,29.566929,81
105,27.086615,81
106,18.818897,81
107,29.291338,81
108,26.259842,81
109,27.362206,81
116,21.574802,81
120,20.19685,81
171,22.952755,81
178,29.566929,81
179,27.637794,81
180,27.362206,81
-179,27.362206,81
-176,25.433071,81
-171,21.574802,81
-166,24.606298,81
-165,28.464567,81
-164,29.84252,81
-163,31.771654,81
-162,31.496063,81
-161,29.015749,81
-160,30.66929,81
-159,30.11811,81
-156,28.740158,81
-154,25.433071,81
-153,33.425198,81
-152,35.354332,81
-151,32.047245,81
-147,19.094488,81
-145,24.88189,81
-141,29.84252,81
-140,28.188976,81
-139,29.015749,81
-138,27.637794,81
-137,36.45669,81
-136,32.047245,81
-135,31.220472,81
-133,34.527557,81
-100,35.90551,81
-82,27.913385,81
107,14.6850395,82
109,24.055119,82
172,21.574802,82
177,25.984251,82
179,27.637794,82
180,27.637794,82
-179,26.811024,82
-178,25.708662,82
-174,22.401575,82
-173,22.401575,82
-171,24.606298,82
-170,21.574802,82
-165,24.606298,82
-164,24.606298,82
-161,24.33071,82
-160,30.393702,82
-159,30.11811,82
-158,21.023623,82
-157,22.952755,82
-156,32.874016,82
-155,32.322834,82
-154,32.322834,82
-153,32.322834,82
-152,34.80315,82
-146,28.188976,82
-141,27.086615,82
-140,23.228346,82
-139,31.220472,82
-138,36.732285,82
-137,31.771654,82
-135,37.007874,82
-132,34.25197,82
-131,37.559055,82
-99,32.598427,82
-54,23.228346,82
-12,24.33071,82
104,24.33071,83
105,30.944881,83
107,27.086615,83
115,13.307087,83
172,20.47244,83
174,24.055119,83
175,23.228346,83
176,24.055119,83
177,27.362206,83
178,26.811024,83
179,25.984251,83
-179,28.188976,83
-178,21.023623,83
-175,22.952755,83
-166,25.984251,83
-165,22.952755,83
-164,21.299213,83
-163,25.984251,83
-162,21.299213,83
-160,25.708662,83
-159,28.740158,83
-158,27.913385,83
-157,24.88189,83
-156,31.496063,83
-155,30.66929,83
-154,32.874016,83
-148,32.598427,83
-145,13.307087,83
-141,20.748032,83
-140,27.637794,83
-138,35.07874,83
-137,33.97638,83
-136,32.322834,83
-135,38.66142,83
-100,21.023623,83
-63,21.850393,83
-56,22.125984,83
104,26.811024,84
106,22.401575,84
107,23.228346,84
109,24.606298,84
122,25.433071,84
123,27.913385,84
125,26.259842,84
126,28.740158,84
172,23.779528,84
177,26.811024,84
178,25.433071,84
179,32.598427,84
-165,24.055119,84
-164,20.748032,84
-163,18.818897,84
-162,25.15748,84
-160,25.984251,84
-159,31.220472,84
-157,26.535433,84
-156,33.425198,84
-155,32.874016,84
-153,31.220472,84
-151,31.771654,84
-147,35.90551,84
-146,39.76378,84
-140,32.874016,84
-135,43.897636,84
-133,32.598427,84
-85,32.874016,84
-63,24.606298,84
-60,26.259842,84
-27,22.952755,84
103,24.055119,85
104,26.535433,85
107,26.535433,85
108,24.33071,85
112,22.401575,85
114,20.748032,85
122,25.15748,85
123,28.464567,85
124,28.464567,85
128,28.464567,85
-166,21.299213,85
-165,21.023623,85
-164,24.606298,85
-163,22.401575,85
-161,24.88189,85
-160,29.015749,85
-159,28.188976,85
-157,24.88189,85
-156,29.84252,85
-155,26.811024,85
-154,25.15748,85
-151,30.393702,85
-147,36.181103,85
-146,42.519684,85
-136,36.181103,85
-135,39.76378,85
-134,40.59055,85
-133,34.25197,85
-84,26.535433,85
-80,27.362206,85
-79,23.228346,85
104,30.393702,86
105,19.094488,86
106,29.291338,86
108,22.952755,86
111,19.921259,86
123,27.086615,86
124,25.433071,86
125,26.535433,86
126,28.464567,86
-166,19.370079,86
-160,25.984251,86
-159,31.496063,86
-157,25.708662,86
-156,20.47244,86
-155,22.125984,86
-154,19.370079,86
-152,23.779528,86
-151,27.086615,86
-150,29.84252,86
-149,31.771654,86
-147,32.047245,86
-146,42.519684,86
-142,33.425198,86
-139,30.66929,86
-135,33.700787,86
-134,32.874016,86
-78,24.88189,86
-55,24.055119,86
102,14.960629,87
103,18.818897,87
105,31.771654,87
106,31.220472,87
107,29.015749,87
108,20.748032,87
122,24.606298,87
123,27.913385,87
124,28.188976,87
125,27.362206,87
-159,25.984251,87
-158,29.566929,87
-157,21.299213,87
-156,22.677166,87
-155,18.543306,87
-153,22.401575,87
-151,13.858268,87
-150,23.779528,87
-149,32.874016,87
-148,33.149605,87
-147,35.90551,87
-146,45.0,87
-142,32.874016,87
-137,32.047245,87
-136,36.732285,87
-135,32.598427,87
-81,27.362206,87
-76,23.228346,87
102,29.291338,88
103,27.913385,88
104,32.047245,88
107,26.811024,88
109,22.677166,88
123,23.779528,88
124,25.433071,88
125,26.259842,88
126,30.11811,88
129,31.496063,88
-158,22.125984,88
-157,24.33071,88
-156,22.677166,88
-155,19.921259,88
-154,23.503937,88
-153,18.543306,88
-151,21.574802,88
-150,19.64567,88
-148,26.811024,88
-147,32.874016,88
-146,32.047245,88
-142,40.31496,88
-141,38.937008,88
-139,34.80315,88
-138,35.07874,88
-137,32.874016,88
-136,30.944881,88
-64,21.850393,88
-63,27.086615,88
-62,25.433071,88
89,18.543306,89
101,25.433071,89
103,26.259842,89
107,27.637794,89
108,27.362206,89
109,21.850393,89
122,23.779528,89
124,24.88189,89
125,26.811024,89
126,30.66929,89
127,25.708662,89
128,30.66929,89
-158,21.574802,89
-153,19.921259,89
-152,22.952755,89
-151,22.952755,89
-149,20.748032,89
-147,23.779528,89
-142,37.559055,89
-139,32.047245,89
-138,30.944881,89
-58,23.779528,89
-57,22.401575,89
88,25.15748,90
101,20.19685,90
103,24.88189,90
104,27.086615,90
105,25.984251,90
106,25.984251,90
107,27.913385,90
109,22.677166,90
123,22.401575,90
124,25.708662,90
125,25.708662,90
126,29.015749,90
128,30.393702,90
132,28.188976,90
-154,25.984251,90
-153,24.88189,90
-152,24.606298,90
-150,31.220472,90
-143,36.45669,90
-142,36.181103,90
-141,33.700787,90
102,23.228346,91
105,24.88189,91
106,27.913385,91
108,28.740158,91
109,19.094488,91
119,19.094488,91
120,21.574802,91
122,22.677166,91
123,23.228346,91
124,24.055119,91
125,23.503937,91
126,27.913385,91
127,28.740158,91
128,28.740158,91
129,28.188976,91
132,29.291338,91
133,31.771654,91
-159,19.921259,91
-153,23.228346,91
-152,18.543306,91
-151,14.6850395,91
-149,27.362206,91
-143,38.110237,91
-142,35.07874,91
-80,18.543306,91
-60,20.748032,91
-57,20.47244,91
109,22.677166,92
129,28.188976,92
130,28.188976,92
131,27.637794,92
132,31.496063,92
134,27.362206,92
135,24.33071,92
-161,18.543306,92
-157,23.779528,92
-153,24.33071,92
-152,21.299213,92
-150,23.779528,92
-149,26.535433,92
-148,25.984251,92
-147,37.559055,92
-143,41.692913,92
-141,33.425198,92
-140,29.015749,92
-78,21.850393,92
-64,17.992126,92
-61,29.291338,92
-60,26.535433,92
-59,25.708662,92
8,25.708662,93
100,21.574802,93
108,30.11811,93
109,22.125984,93
121,24.606298,93
123,21.299213,93
124,26.811024,93
125,24.88189,93
127,29.84252,93
130,29.84252,93
131,25.433071,93
132,30.66929,93
137,27.086615,93
138,40.866142,93
-163,18.818897,93
-161,16.889763,93
-158,29.566929,93
-156,28.740158,93
-155,20.19685,93
-153,17.165354,93
-152,13.307087,93
-151,13.858268,93
-150,29.015749,93
-149,21.299213,93
-148,43.34646,93
-142,38.66142,93
-141,33.700787,93
-61,29.84252,93
-54,27.913385,93
-52,17.992126,93
-41,18.818897,93
108,28.740158,94
111,22.677166,94
122,23.228346,94
123,20.47244,94
125,30.944881,94
127,23.503937,94
128,23.503937,94
129,28.188976,94
131,29.566929,94
132,27.362206,94
133,33.97638,94
134,29.015749,94
136,29.84252,94
137,33.700787,94
138,33.97638,94
-168,21.299213,94
-163,21.299213,94
-160,15.787401,94
-159,27.362206,94
-158,29.84252,94
-155,11.377953,94
-153,22.401575,94
-150,33.97638,94
-149,37.007874,94
-144,33.700787,94
-142,38.385826,94
-141,29.015749,94
103,25.433071,95
107,23.503937,95
108,28.740158,95
111,21.574802,95
112,21.299213,95
118,23.503937,95
122,23.779528,95
125,28.464567,95
129,31.771654,95
130,22.677166,95
131,32.322834,95
132,36.181103,95
